Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 IM,1:16.20,1:16.20,10,590,"""AA""",2007 CC 10 & Under Thunder Winter,CC,RTA,2/3/2007
100 IM,1:16.39,1:16.39,10,585,"""AA""",2006 CC TNT Short Course ABC Age Group,CC,RTA,12/2/2006
100 IM,1:17.74,1:17.74,10,548,"""AA""",2006 CC TNT OCTOBERFEST Short Course A,CC,RTA,10/14/2006
100 IM,1:17.93,1:17.93,10,543,"""AA""",2006 CA SLO Gobbler,CC,RTA,11/17/2006
100 IM,1:21.15,1:21.15,9,616,"""A""",2006 CC Hanford Fall Classic,CC,RTA,9/16/2006
100 IM,1:21.85,1:21.85,9,598,"""A""",2006 CA Summer Sprint Spec,CC,RTA,7/8/2006
100 IM,1:25.19,1:25.19,9,514,"""BB""",2006 CC SC JO's,CC,RTA,3/17/2006
100 IM,1:25.70,1:25.70,9,501,"""BB""",2006 CC Dennis Penner High Point Meet,CC,RTA,4/22/2006
100 IM,1:26.37,1:26.37,9,485,"""BB""",2006 CC 10-U Thunder Winter Invite,CC,RTA,2/11/2006
100 IM,1:27.40,1:27.40,9,461,"""BB""",2006 CA PVST Presidents Day Inv,CC,RTA,2/18/2006
100 IM,1:30.71,1:30.71,9,386,"""BB""",2006 CC All Star Selection Meet,CC,RTA,1/14/2006
100 IM,1:32.89,1:32.89,9,339,"""BB""",2005 CC TNT DEC,CC,RTA,12/3/2005
100 IM,1:33.29,1:33.29,8,331,"""BB""",2005 CC Hanford,CC,RTA,9/17/2005
100 IM,1:33.88,1:33.88,9,319,"""BB""",2005 CA SLO ABC 11/05,CC,RTA,11/18/2005
100 IM,1:36.61,1:36.61,8,265,"""B""",2005 PC BST 6-24-05,CC,RTA,6/24/2005
100 IM,1:38.94,1:38.94,9,222,"""B""",2005 CA RAA ABC 10/05,CC,RTA,10/14/2005
100 IM,1:41.25,1:41.25,8,182,"""B""",2005 CC SC JO's,CC,RTA,3/11/2005
100 IM,1:42.00,1:42.00,9,170,"""B""",2005 CA SCAW ABC 10/05,CC,RTA,10/22/2005
100 IM,1:42.05,1:42.05,8,169,"""B""",2005 CC RCA High Point Meet,CC,RTA,4/16/2005
100 IM,1:42.98,1:42.98,8,155,"""B""",2005 CA PVST President's Day,CC,RTA,2/19/2005
100 IM,1:45.50,1:45.50,8,118,"""B""",2005 CC PAC BC Championships,CC,RTA,3/5/2005
100 IM,1:52.55,1:52.55,8,36,"""Slower than B""",2005 CC 10-Under Thunder Winter,CC,RTA,2/5/2005
200 IM,2:01.32,2:01.32,19,876,2018 Winter Juniors (SCY),Art Adamson Invitational,GU,UN,11/19/2015
200 IM,2:03.10,2:03.10,20,839,2018 Winter Juniors (SCY),Art Adamson Invitational,GU,UN,11/17/2016
200 IM,2:03.21,2:03.21,20,836,2018 Winter Juniors (SCY),2017 SEC Swimming & Diving Cha,GU,UN,2/15/2017
